@lat,@lon
50.0045372,36.2109051
50.0007893,36.2087023
50.0136413,36.1988164
50.0152556,36.1973755
50.0129367,36.1936748
50.0122643,36.2056209
50.0119866,36.2184035
50.0031161,36.2154492
50.0542298,36.1830582
50.0548031,36.1819421
50.0542150,36.1806696
50.0535730,36.1817414
50.0548541,36.1798557
50.0540060,36.1786981
50.0523663,36.1816056
50.0544107,36.1842540
50.1014941,36.2683931
50.0999147,36.2698707
50.1046482,36.2695542
50.1002345,36.2647435
50.1035000,36.2666375
50.0935524,36.2461057
50.0895512,36.2588901
49.9916839,36.1296973
49.9854752,36.2592800
49.9847756,36.2573656
49.9818193,36.2579564
49.9866021,36.2646029
49.9855882,36.2697184
49.9828866,36.2689209
49.9797593,36.2657464
49.9790450,36.2691450
49.9842488,36.2509304
49.9824240,36.2506836
50.0091927,36.2887589
50.0064609,36.2844884
50.0078909,36.2892961
50.0108375,36.2869351
50.0116904,36.2917318
50.0103819,36.2914209
50.0074815,36.2858990
50.0078665,36.2868156
50.0082825,36.2873870
50.0070240,36.2851495
50.0060673,36.2843241
50.0060042,36.2852356
50.0050318,36.2829538
50.0056307,36.2791712
50.0069124,36.2806691
50.0062921,36.2807307
50.0049419,36.2776365
50.0038168,36.2759564
50.0048668,36.2875280
50.0043029,36.2896896
50.0033351,36.2904364
50.0012928,36.2980094
49.9976635,36.2897530
49.9989287,36.2868998
50.0015610,36.2914322
49.9991857,36.2888906
49.9978084,36.2820117
49.9982771,36.2816293
49.9955222,36.2805127
49.9950126,36.2818353
49.9903128,36.2758874
49.9946224,36.2892070
49.9988110,36.2945860
50.0247454,36.2320028
50.0244274,36.2376691
50.0240630,36.2363517
50.0239065,36.2350048
50.0115019,36.2377547
50.0014359,36.2127660
50.0012687,36.2179101
49.9880234,36.2264194
49.9811628,36.2137302
49.9754128,36.2154835
49.9798804,36.2164856
49.9797319,36.2189251
49.9774340,36.2186476
49.9775305,36.2208962
49.9704707,36.2147065
49.9713665,36.2136809
49.9711221,36.2152368
49.9714805,36.2152687
49.9736402,36.2181729
49.9731994,36.2176985
49.9723478,36.2193070
49.9724111,36.2196403
49.9748363,36.2213559
49.9748577,36.2195466
49.9761851,36.2207258
49.9728780,36.2280726
49.9728688,36.2266985
49.9728446,36.2246378
49.9728862,36.2308046
49.9718203,36.2325860
49.9731638,36.2321586
49.9803953,36.2216313
49.9841696,36.2258896
49.9820282,36.2205024
49.9815401,36.2212306
49.9816751,36.2220383
49.9788825,36.2281520
49.9772036,36.2286431
49.9938035,36.2920241
49.9868501,36.3071140
49.9875336,36.3084257
49.9867858,36.3081113
49.9866431,36.3047661
49.9844923,36.3075235
49.9820921,36.3078807
49.9842002,36.3098805
49.9763394,36.3167754
49.9805585,36.3145590
49.9790414,36.3190658
49.9806020,36.3124817
49.9787724,36.3212854
49.9714410,36.3244376
50.0151422,36.2857553
50.0148141,36.2920908
50.0138069,36.2926934
50.0131929,36.2902631
50.0139339,36.2907154
50.0107965,36.2935221
50.0136668,36.2872055
50.0212274,36.2897363
50.0003808,36.2976039
50.0009232,36.2934958
49.9919199,36.2653735
49.9905250,36.2658182
49.9586860,36.1292687
49.9597256,36.1294192
49.9138064,36.2515050
49.9136401,36.2473935
50.0345116,36.1765057
50.0348845,36.1781232
49.9683653,36.3081591
49.9691247,36.3072291
49.9414804,36.2319209
49.9763655,36.3166060
49.9622576,36.2827846
49.9625421,36.2902129
49.9627494,36.2887439
49.9623816,36.2909309
49.9589024,36.2957660
49.9607900,36.2648837
49.9624801,36.2650016
49.9581352,36.2714055
49.9612245,36.2646595
49.9601199,36.2622822
49.9584193,36.2615055
49.9391803,36.2609736
49.9365744,36.4126654
49.9339818,36.3793470
49.9384662,36.3739539
49.9377614,36.3761444
49.9454061,36.3676466
49.9453635,36.3759941
49.9436536,36.3843790
49.9406478,36.3637849
49.9529197,36.3339574
49.9486321,36.3553929
49.9520629,36.3493522
49.9523632,36.3508709
49.9474441,36.3477173
49.9483893,36.3266949
49.9580974,36.3074989
49.9598682,36.3060874
49.9510745,36.3385982
49.9805494,36.2886036
49.9785337,36.2890013
49.9809406,36.2891403
49.9809374,36.2898947
49.9802348,36.2977991
49.9760223,36.2882494
49.9778928,36.2855473
49.9799344,36.2832143
49.9868157,36.3155294
49.9937060,36.3175796
49.9946260,36.3163696
49.9910563,36.3225571
49.9897587,36.3180038
49.9913406,36.3214947
49.9956099,36.3189437
49.9967134,36.3198853
49.9962930,36.3229673
49.9947373,36.3268942
49.9945862,36.3097460
49.9923117,36.3044422
49.9939086,36.3080390
49.9858616,36.3064189
49.9912865,36.3024111
49.9914371,36.3003709
49.9922686,36.3170720
49.9890578,36.3177683
49.9950599,36.2943797
49.9932544,36.2907553
49.9873128,36.2771376
49.9883146,36.2788979
49.9887678,36.2804641
49.9856137,36.2803917
49.9866042,36.2823219
49.9852547,36.2818094
49.9690894,36.2625071
49.9697697,36.2610227
49.9687861,36.2611600
49.9707229,36.2603405
49.9683332,36.2642724
49.9695598,36.2656836
49.9724858,36.2624897
49.9750113,36.2667886
49.9770080,36.2647080
49.9753421,36.2641352
49.9740345,36.2629730
49.9737249,36.2650064
49.9734988,36.2659574
49.9738683,36.2697759
49.9707934,36.2675259
49.9680435,36.2667281
49.9610577,36.2564239
49.9679706,36.2527767
49.9585778,36.2565987
49.9580181,36.2561431
49.9537624,36.2536560
49.9505504,36.2514278
49.9406978,36.2380173
49.9401151,36.2411608
49.9465108,36.2523141
49.9430413,36.2552644
49.9397541,36.2547826
49.9381908,36.2465079
49.9439022,36.2499437
49.9418405,36.2342146
49.9443660,36.2586373
49.9447488,36.2508488
49.9451533,36.2389889
49.9466950,36.2482110
49.9471471,36.2376875
49.9459519,36.2388581
49.9458326,36.2365542
49.9281048,36.2585511
49.9238338,36.2609942
49.9205358,36.2608818
49.9281203,36.2597253
49.9259606,36.2644569
49.9247589,36.2632374
49.9229427,36.2662739
49.9221834,36.2648877
49.9238421,36.2627013
49.9217881,36.2623131
49.9238739,36.2649516
49.9250706,36.2619890
49.9716378,36.2480174
49.9720802,36.2325020
49.9776514,36.2283862
49.9761030,36.2370985
49.9738971,36.2433951
49.9766972,36.2454443
49.9745623,36.2462103
49.9478982,36.2598844
49.9440259,36.2638104
49.9440647,36.2681691
49.9430013,36.2725831
49.9512702,36.2721428
49.9486136,36.2712940
49.9460993,36.2653033
49.9460944,36.2736831
49.9510964,36.2726734
50.0481977,36.2080088
50.0497381,36.1963971
50.0481358,36.2005204
50.0404766,36.1987823
50.0483708,36.1917787
50.0496104,36.1951800
50.0445649,36.1959607
50.0484183,36.1955191
50.0493154,36.1979329
50.0487457,36.1982546
50.0466916,36.1946363
50.0465598,36.2019131
50.0420393,36.2074797
50.0430556,36.2061710
50.0407971,36.2102502
50.0377480,36.2140826
50.0365848,36.2137874
50.0345988,36.2099703
50.0353755,36.2146769
50.0342140,36.2098449
50.0346611,36.2116744
50.0346744,36.2088348
50.0338866,36.2045878
50.0322960,36.2033985
50.0335851,36.2024711
50.0423485,36.1843588
50.0424912,36.1823171
50.0426284,36.1838921
50.0410252,36.1905426
50.0388542,36.1956637
49.9917083,36.1350856
49.9917257,36.1429799
49.9879779,36.1533028
49.9902441,36.1517928
49.9872936,36.1517193
49.9891145,36.1548200
49.9811349,36.1506935
49.9805122,36.1507782
49.9803868,36.1479090
49.9770053,36.1441538
49.9793938,36.1395641
49.9792320,36.1407357
49.9804482,36.1426724
49.9790284,36.1433396
49.9797125,36.1443252
49.9797413,36.1434478
49.9805896,36.1416477
49.9806299,36.1407830
49.9812514,36.1559283
49.9822636,36.1571075
49.9807968,36.1569989
49.9820434,36.1598313
49.9802928,36.1597058
49.9756871,36.1611084
49.9767286,36.1615981
49.9766804,36.1635540
49.9790373,36.1647348
49.9795955,36.1654520
49.9781673,36.1488859
50.0547221,36.1882040
50.0516646,36.1891220
50.0562077,36.1911568
50.0535676,36.1928853
50.0529269,36.1934021
50.0521739,36.1914225
50.0523338,36.1922926
50.0529606,36.1867035
50.0461018,36.2011463
50.0450947,36.1999606
50.0307091,36.2066354
49.9788262,36.1491670
49.9795288,36.1497234
49.9777364,36.1501167
49.9824611,36.1588854
49.9919412,36.1522318
49.9942865,36.1530226
49.9927917,36.1634115
49.9861698,36.1651172
49.9857989,36.1668154
49.9860265,36.1640077
49.9876727,36.1626265
49.9898285,36.1606824
49.9984715,36.1635156
50.0009617,36.1682634
49.9960112,36.1683531
49.9906763,36.1616086
49.9942711,36.1586140
49.9975726,36.1650028
49.9981811,36.1621993
50.0039007,36.1688576
49.9867400,36.1727475
49.9867708,36.1697732
49.9867878,36.1682717
49.9870370,36.1666355
49.9915965,36.1643997
49.9952754,36.1778204
49.9945420,36.1599569
49.9962953,36.1598331
49.9975063,36.1636249
49.9956913,36.1688650
49.9927578,36.1916471
49.9951992,36.1819405
49.9934065,36.1726079
49.9935885,36.1740439
49.9938511,36.1754521
49.9988936,36.1684351
50.0037980,36.1715350
49.9992786,36.1666673
49.9977055,36.1660147
49.9960511,36.1723575
50.0007441,36.1746330
49.9996156,36.1706091
49.9941519,36.1768328
49.9945062,36.1783176
49.9908313,36.1741501
49.9913000,36.1754787
49.9917618,36.1768217
49.9922430,36.1781701
49.9926944,36.1794390
49.9883660,36.1797750
49.9892431,36.1859266
49.9907650,36.1827703
49.9903401,36.1814877
49.9899102,36.1801951
49.9894376,36.1788332
49.9890413,36.1776063
49.9890963,36.1737992
49.9636611,36.1622651
50.0074660,36.1773411
50.0030658,36.1719453
50.0087022,36.1826091
50.0339547,36.1743253
50.0388145,36.1602310
50.0353364,36.1629577
50.0384567,36.1611292
50.0386053,36.1682556
50.0384238,36.1669016
50.0380632,36.1662040
50.0397912,36.1631013
50.0377876,36.1640262
50.0385528,36.1639214
50.0403097,36.1586945
50.0396698,36.1594270
50.0390184,36.1602503
50.0344638,36.1664708
50.0330618,36.1660822
50.0324511,36.1616961
50.0322735,36.1606710
50.0320923,36.1597228
50.0316371,36.1595324
50.0307689,36.1630414
50.0313003,36.1648661
50.0290726,36.1707152
50.0307789,36.1703907
50.0302287,36.1717515
50.0315389,36.1695491
50.0324372,36.1703009
50.0329284,36.1678194
50.0338871,36.1717826
50.0303527,36.1757580
50.0394122,36.1721402
50.0360553,36.1740726
50.0367735,36.1717327
50.0282673,36.1746918
50.0379090,36.1619853
50.0371812,36.1628386
50.0356644,36.1664004
50.0366755,36.1691402
50.0174152,36.1780242
50.0206746,36.1780889
50.0115978,36.1881525
50.0109676,36.1861406
50.0108420,36.1850347
50.0100812,36.1749425
50.0095899,36.1708363
50.0108479,36.1728909
50.0059861,36.1670166
50.0039401,36.1714810
50.0028340,36.1780633
50.0036429,36.1654721
50.0012519,36.1745058
50.0002413,36.1750919
50.0012226,36.1767161
50.0029691,36.1828013
50.0055074,36.1847108
50.0038696,36.1810065
50.0044276,36.1805764
50.0050026,36.1801253
50.0056603,36.1795904
50.0062150,36.1830744
50.0069230,36.1785784
50.0063200,36.1790876
50.0051838,36.1844012
50.0048132,36.1864208
50.0007372,36.1895284
50.0009049,36.1819450
50.0022467,36.1849582
49.9998598,36.1836249
50.0015376,36.1896715
49.9999861,36.1942816
49.9992355,36.1921631
49.9986986,36.1856705
49.9980201,36.1884453
49.9984755,36.1870099
49.9957887,36.1927405
49.9963451,36.1892584
49.9968909,36.1872743
49.9946350,36.1886286
49.9909798,36.1988007
49.9892974,36.1959760
49.9890252,36.1960339
49.9820715,36.2045976
49.9787692,36.1950132
49.9798117,36.1942090
49.9851128,36.2001409
49.9894811,36.1916473
49.9785204,36.1595718
49.9617348,36.1664283
49.9603240,36.1720599
50.0478425,36.2088560
50.0457258,36.2133320
50.0462096,36.2132041
50.0463234,36.2124234
50.0474393,36.2111116
50.0475854,36.2115485
49.9983019,36.2051826
50.0376559,36.1780126
50.0381809,36.1750792
50.0381162,36.1761630
50.0250853,36.1766965
50.0246113,36.1913708
50.0191203,36.1879180
50.0148534,36.1902960
50.0124019,36.1943907
50.0121392,36.1932183
50.0106059,36.2008767
50.0142692,36.1771514
50.0189515,36.1728677
50.0194516,36.1746742
50.0153385,36.1743967
50.0157783,36.1731607
50.0150498,36.1756650
50.0098398,36.1819411
50.0076664,36.1674354
50.0116984,36.1694578
50.0108722,36.1712595
50.0083334,36.1707516
50.0086833,36.1693882
50.0079287,36.1682051
50.0050250,36.1706050
50.0037468,36.1760312
50.0031479,36.1737033
50.0091037,36.1892683
50.0100200,36.1809015
50.0106556,36.1823125
50.0082742,36.1756731
50.0478943,36.1816232
50.0498792,36.1776557
50.0496750,36.1765494
50.0500576,36.1823730
50.0509161,36.1917317
50.0507592,36.1897400
50.0546021,36.1914681
50.0207358,36.2101870
50.0209269,36.2089515
50.0211265,36.2077180
50.0248029,36.2071538
50.0238293,36.2085478
50.0357829,36.2056282
50.0351141,36.1988405
50.0305940,36.1998422
50.0304601,36.1961754
50.0299486,36.1962943
50.0227864,36.1970968
50.0241839,36.1975894
50.0256256,36.1955172
50.0268784,36.1944038
50.0262822,36.1946823
50.0282036,36.1964110
50.0301112,36.1999840
50.0292129,36.2003554
50.0306849,36.2005569
50.0288436,36.1968331
50.0340718,36.1914136
50.0348448,36.2184796
50.0428336,36.2071748
50.0167716,36.1968352
50.0207474,36.2112164
50.0007759,36.1795166
49.9935942,36.1572120
49.9926256,36.1573199
49.9902637,36.1592741
49.9832694,36.2013711
49.9822260,36.2029166
49.9824429,36.2030552
49.9699026,36.1764820
49.9672754,36.1996004
49.9797877,36.2036325
49.9715488,36.1867476
49.9432637,36.2840978
49.9434010,36.2828662
49.9420185,36.2864598
49.9418088,36.2876010
49.9393905,36.2866365
49.9416793,36.2888181
49.9455078,36.2876251
49.9461874,36.2868479
49.9444704,36.2876936
49.9483141,36.2974742
49.9401052,36.2931429
49.9467454,36.2972537
49.9469595,36.2950705
49.9473136,36.2965847
49.9464545,36.2902263
49.9458951,36.2913989
49.9423611,36.2961461
49.9417000,36.2916033
49.9448056,36.2986654
49.9490130,36.2992540
49.9391985,36.2753797
49.9389891,36.2766121
49.9358965,36.2809309
49.9412234,36.2882887
49.9422553,36.2960938
49.9414753,36.2950407
49.9432785,36.2852876
49.9428094,36.2825206
49.9428276,36.2797456
49.9436008,36.2788872
49.9436318,36.2745263
49.9309327,36.2686935
49.9512369,36.2732295
49.9400201,36.2924234
49.9342271,36.2580905
49.9321098,36.2596927
49.9323752,36.2575473
49.9331822,36.2604067
49.9326569,36.2547172
49.9351312,36.2484992
49.9363837,36.2408912
49.9363699,36.2527425
49.9323212,36.2562537
49.9312258,36.2555047
49.9361928,36.2558615
49.9390738,36.2562609
49.9393340,36.2417096
49.9389778,36.2455025
49.9377781,36.2430503
49.9396853,36.2479598
49.9364287,36.2522278
49.9353677,36.2435185
49.9340550,36.2465641
49.9436075,36.2438442
49.9429094,36.2381240
49.9435391,36.2556037
49.9549892,36.2667861
49.9614322,36.2487199
49.9597572,36.2475055
49.9599218,36.2504054
49.9606770,36.2513524
49.9762417,36.2641021
49.9738456,36.2641663
49.9742165,36.2440673
50.0945056,36.2620543
50.0904457,36.2585891
50.0900173,36.2599455
50.0911312,36.2591114
50.0879533,36.2591259
50.0844628,36.2422225
50.0867386,36.2529059
50.0877133,36.2561675
50.0871547,36.2542193
50.0921477,36.2632797
50.0868576,36.2615452
50.0552981,36.2750624
50.0551634,36.2906981
50.0581075,36.2938410
50.0528815,36.2965462
50.0498531,36.2920625
50.0489176,36.2876181
50.0482496,36.2884680
50.0489286,36.2905065
50.0487173,36.2939401
