@lat	@lon
50.4021242	30.6533273
50.3995776	30.6514814
50.4002789	30.6541737
50.3943227	30.6481038
50.3964594	30.6526689
50.3977200	30.6517986
50.4158120	30.6043867
50.4125544	30.6004128
50.3938931	30.6165366
50.4271097	30.5925091
50.3946792	30.6154496
50.3964040	30.6169436
50.3970104	30.6174867
50.3950985	30.6174101
50.3961990	30.6149008
50.4269746	30.6021845
50.4282060	30.6022796
50.4284993	30.6029786
50.4314554	30.6048493
50.4324964	30.5997465
50.4319191	30.5926392
50.4499853	30.5988323
50.4461710	30.6072526
50.4676076	30.6545406
50.4528908	30.6003571
50.4523529	30.5990589
50.4517337	30.5957318
50.4518982	30.5971902
50.4527101	30.5966442
50.4427255	30.6091517
50.4394325	30.6075615
50.4333157	30.6138615
50.4392440	30.6108171
50.4371378	30.6115057
50.4376722	30.6122533
50.4387718	30.6117466
50.4365743	30.6123604
50.4382938	30.6123554
50.4390380	30.6154572
50.4641363	30.6078269
50.4563987	30.6095835
50.4488717	30.6209179
50.4470459	30.6130005
50.4422312	30.6250950
50.4418604	30.6276109
50.4428920	30.6312569
50.4600981	30.6331815
50.4561889	30.6358472
50.4528884	30.6344352
50.4254015	30.6866190
50.4217816	30.6574146
50.4210054	30.6456273
50.4227269	30.6430437
50.4154992	30.6441452
50.4421780	30.6244833
50.4407940	30.6282150
50.4435227	30.6261503
50.3944577	30.5992087
50.3944466	30.6005534
50.3961705	30.6030295
50.4132560	30.6256850
50.4151095	30.6251232
50.4680488	30.6248965
50.4621086	30.6296155
50.4661555	30.6269387
50.4639150	30.6282151
50.4642693	30.6279424
50.4733721	30.4478280
50.4740044	30.4441975
50.4734535	30.4478608
50.4532387	30.4351796
50.4261525	30.3956827
50.4170504	30.4102653
50.4170233	30.3974863
50.4105163	30.4048080
50.4166367	30.3896191
50.4077288	30.4051631
50.4026882	30.4052052
50.4078748	30.4098703
50.4081353	30.4102685
50.3973494	30.4219329
50.4542912	30.2512615
50.4061107	30.3407706
50.4260869	30.2649727
50.4188432	30.2634944
50.4203403	30.2655071
50.4248252	30.2670920
50.4254218	30.2661108
50.4237052	30.2644296
50.4229371	30.2687781
50.4091935	30.2412464
50.4541251	30.2570858
50.4564038	30.2565054
50.4555395	30.2583104
50.4519605	30.2452379
50.4921054	30.3439280
50.4950578	30.3501214
50.5027045	30.3788500
50.4963966	30.3830114
50.4644612	30.6362306
50.4886350	30.4986527
50.4881620	30.5027413
50.4880572	30.5024821
50.4889096	30.5012274
50.4890117	30.5014697
50.4911753	30.4978702
50.4898060	30.5002993
50.4914150	30.4979684
50.4901221	30.4994256
50.4867146	30.4978916
50.4917858	30.4921771
50.4875698	30.4936442
50.4965863	30.5767815
50.4953745	30.5935671
50.4954149	30.5860525
50.4954338	30.5830187
50.4904205	30.5751836
50.4907465	30.5831133
50.4904996	30.5812486
50.5087260	30.6233150
50.5068096	30.6275474
50.5071420	30.6278274
50.5239202	30.6473878
50.4923345	30.6126061
50.4458207	30.5952488
50.4463937	30.6008461
50.4454474	30.5923388
50.4367089	30.5983659
50.4410721	30.5976418
50.4462582	30.5909916
50.4501754	30.5977156
50.4323669	30.5927123
50.4371219	30.6096888
50.4301818	30.6069595
50.4337642	30.6135853
50.4325965	30.6142764
50.4356394	30.6127329
50.4327495	30.6144324
50.4228068	30.6034822
50.4224412	30.6054524
50.4219861	30.6022610
50.4218797	30.5930227
50.4273229	30.6022074
50.4276561	30.5929844
50.4278010	30.6010779
50.4272267	30.6019099
50.4083482	30.6045746
50.4385698	30.5936393
50.4382901	30.5945173
50.4491007	30.5969562
50.4486158	30.5943877
50.4480837	30.5947853
50.4477092	30.5984900
50.4464110	30.5984713
50.4471591	30.5973453
50.4453818	30.5996409
50.4469277	30.6007768
50.4473843	30.6003166
50.4478769	30.6002661
50.4456313	30.6022461
50.4547975	30.5965303
50.4530703	30.5893268
50.4225541	30.5696160
50.4303412	30.5925776
50.4498215	30.5991713
50.4579829	30.5915508
50.4689851	30.5869990
50.4583550	30.5855007
50.4602802	30.5884163
50.4608926	30.5901488
50.4599779	30.5900879
50.4598158	30.5896871
50.4606928	30.5903784
50.4556363	30.5973107
50.4526369	30.5883263
50.4529584	30.5888041
50.4528497	30.5889298
50.4531987	30.5983757
50.4461171	30.6100512
50.4469288	30.5762727
50.4697544	30.6221271
50.4715310	30.5989551
50.4353811	30.6065387
50.4546447	30.5961665
50.4520053	30.5979902
50.4600332	30.5885795
50.4403143	30.6096467
50.4343916	30.6000043
50.4025826	30.6855779
50.4464431	30.5356705
50.4258774	30.5603139
50.5124188	30.5051236
50.5117575	30.4993716
50.4588780	30.5177882
50.4664007	30.5127264
50.4667109	30.5174522
50.4652421	30.5137983
50.4411425	30.5165344
50.4708600	30.5192153
50.4631003	30.5166508
50.4426885	30.5387133
50.4342237	30.5184171
50.4386058	30.5135657
50.4227477	30.5440582
50.4126377	30.5257738
50.4516857	30.5097343
50.4591649	30.5246777
50.4319935	30.5148154
50.4316782	30.5078562
50.5697596	30.4721289
50.4706379	30.4467898
50.4461793	30.4814549
50.5031051	30.6026327
50.5072447	30.6262563
50.5068470	30.6260608
50.4876371	30.6133012
50.4683076	30.5987624
50.4778407	30.5894858
50.4613039	30.6127780
50.4911210	30.5890401
50.4592356	30.5263948
50.4697506	30.5233772
50.4476985	30.4826478
50.4481189	30.4931195
50.4461253	30.4948267
50.4423690	30.5225064
50.5225624	30.4979245
50.4633130	30.4484755
50.4636255	30.4468796
50.4631237	30.4461188
50.4653129	30.4561882
50.4675131	30.5144315
50.4654559	30.5177804
50.4638058	30.5229104
50.4657292	30.5199489
50.4657197	30.5098665
50.4962390	30.4574700
50.5058309	30.4645914
50.4976484	30.4757568
50.4732063	30.4815842
50.4700610	30.4855744
50.4401735	30.4768780
50.4364084	30.4885840
50.4336488	30.4572745
50.4220564	30.4678308
50.4213718	30.4775541
50.4370976	30.4349524
50.4374990	30.4434412
50.4227999	30.4567739
50.4174430	30.4493725
50.4296153	30.4271035
50.5244169	30.4845258
50.4815068	30.4058338
50.4811232	30.4058293
50.4873335	30.4292345
50.3951075	30.4790292
50.4544714	30.6105368
50.4426287	30.6283668
50.4435271	30.6289635
50.4467158	30.6300109
50.4518112	30.6307446
50.4477646	30.6285394
50.4528351	30.6351468
50.4541619	30.6342277
50.4881201	30.6022598
50.4400789	30.2537752
50.4248331	30.2534395
50.4529178	30.2456018
50.4896576	30.4972117
50.4414807	30.5596411
50.4419325	30.5591326
50.4404423	30.5604036
50.4549674	30.5201749
50.4936261	30.5443737
50.4973906	30.5391819
50.4392201	30.5159072
50.4549530	30.5323730
50.4735603	30.5234988
50.4744413	30.6206498
50.4265546	30.6647260
50.4093021	30.5726892
50.4123132	30.5750627
50.4070824	30.6488870
50.4072383	30.6491016
50.4011697	30.6818643
50.4010531	30.6840427
50.4009715	30.6835097
50.4031764	30.6848489
50.4034550	30.6843821
50.3972879	30.6908425
50.4431386	30.4410654
50.4238114	30.4581933
50.5483461	30.4847435
50.5470000	30.4849587
50.5457813	30.4848489
50.5453398	30.4849830
50.5475600	30.4832832
50.5457570	30.4838406
50.5480573	30.4841794
50.5478420	30.4835413
50.5497840	30.4976161
50.4585403	30.4216544
50.4591353	30.4215794
50.4588498	30.4228607
50.4660849	30.4081153
50.4355806	30.4104559
50.4368749	30.4101019
50.4427866	30.4442000
50.4441305	30.4438061
50.4440369	30.4434731
50.4415867	30.4663309
50.4280134	30.5292121
50.3909345	30.5643171
50.4462137	30.4834150
50.5070319	30.5954664
50.4564821	30.5214789
50.4284589	30.4526978
50.4280742	30.4562509
50.4134350	30.4637978
50.3974115	30.4918803
50.3931306	30.5010071
50.3820945	30.4777562
50.3979844	30.4903806
50.3986791	30.4878638
50.3968163	30.4519310
50.3962862	30.4524318
50.3941717	30.4589806
50.3966435	30.4455504
50.3978984	30.4510912
50.3931470	30.4425474
50.3946746	30.4278679
50.3959718	30.4280351
50.3962440	30.4232350
50.3983712	30.4196908
50.4182682	30.4013651
50.4199131	30.3992077
50.4461157	30.4123125
50.4678115	30.4139306
50.4661057	30.4101843
50.5249020	30.4627631
50.4372754	30.4901403
50.4366710	30.5626174
50.4428178	30.5579338
50.4514162	30.5218347
50.4498490	30.5215904
50.4256989	30.5602048
50.4255539	30.5603744
50.4249423	30.5621074
50.4675010	30.5005957
50.4564778	30.6200714
50.4513240	30.5152042
50.4435885	30.5266599
50.4320336	30.5214502
50.4262224	30.5260544
50.4272428	30.5820827
50.4611130	30.5182443
50.4279997	30.4552374
50.3959043	30.4875229
50.4046527	30.5075572
50.4057199	30.5201899
50.4039965	30.5170053
50.4033426	30.4928695
50.4015415	30.4936272
50.5300729	30.5310109
50.5160044	30.5164554
50.4755318	30.5134737
50.4576660	30.5850595
50.4529138	30.5878933
50.4562544	30.5874995
50.4527587	30.5877733
50.4545219	30.5893650
50.4499144	30.6230525
50.4516861	30.6302058
50.4477217	30.6282622
50.4461761	30.6150387
50.4457333	30.6202518
50.4535427	30.6228222
50.4429589	30.6135559
50.4900049	30.5750204
50.4900250	30.5766601
50.4910319	30.5765577
50.4905841	30.5765080
50.4441152	30.5092644
50.4444230	30.4934073
50.4342736	30.5056931
50.4179588	30.5263172
50.3962142	30.4195526
50.3973618	30.4196894
50.3982084	30.4180395
50.3976858	30.4195330
50.3973663	30.4203952
50.3979647	30.4210083
50.3982458	30.4212955
50.3944566	30.4111438
50.4337637	30.5053580
50.4143127	30.5203818
50.4150739	30.5237738
50.4324557	30.4518310
50.4620008	30.4081009
50.4680872	30.4114463
50.4726895	30.4144973
50.4698755	30.4177302
50.4726897	30.4146396
50.4189198	30.5458227
50.4187476	30.5454602
50.4195029	30.5466031
50.4193084	30.5484202
50.4206910	30.5490646
50.4278325	30.5386774
50.4215443	30.5146004
50.4186323	30.5167480
50.4484961	30.4824636
50.4490849	30.4827151
50.4469287	30.4795686
50.4459645	30.4855649
50.4469654	30.4818796
50.4474198	30.4820444
50.4465938	30.4816208
50.4469784	30.4817591
50.4482866	30.4809596
50.4483155	30.4814238
50.4296887	30.6315892
50.4372420	30.6222431
50.4365067	30.6259649
50.4337959	30.6267008
50.4350284	30.6269569
50.4343003	30.6259314
50.4342342	30.6267819
50.4386036	30.6253871
50.4294670	30.6262229
50.4382669	30.6124423
50.4401156	30.6184918
50.4457794	30.6129597
50.4427100	30.6265431
50.4429317	30.6258750
50.4421586	30.6265935
50.4407610	30.6279886
50.4434663	30.6257715
50.4414936	30.6279890
50.4411844	30.6303198
50.4417361	30.6279837
50.4435050	30.6291003
50.4424736	30.6109474
50.4420162	30.6168886
50.4394747	30.6249339
50.4402396	30.6249724
50.4406245	30.6235121
50.4441119	30.6262186
50.4293336	30.5102645
50.4038224	30.5269398
50.4925123	30.5421183
50.4906483	30.5359301
50.4907443	30.5358582
50.4891192	30.5304220
50.4927521	30.5438731
50.4917588	30.5442412
50.4916671	30.5444058
50.4921451	30.5448662
50.4919253	30.5453626
50.4918128	30.5453391
50.4374933	30.6249662
50.4360513	30.6266604
50.4411460	30.6250728
50.4412212	30.6261737
50.4403877	30.6270052
50.4407707	30.6263745
50.4394728	30.6248572
50.4439615	30.5991158
50.4444575	30.5994834
50.4397489	30.6083171
50.4329887	30.5928072
50.4430877	30.5517968
50.4415971	30.6251714
50.4501137	30.6106153
50.4532822	30.6168264
50.4536071	30.6097238
50.4557299	30.6257567
50.4496007	30.6117434
50.4540533	30.6196066
50.4539551	30.6192601
50.4554080	30.6098996
50.4605542	30.6299857
50.4601754	30.6299916
50.4611009	30.6293528
50.4488478	30.6198259
50.4558190	30.6259710
50.4446135	30.6208596
50.4334164	30.6283221
50.4366436	30.6255314
50.4445113	30.4433322
50.4409567	30.5082461
50.4023641	30.6856721
50.4021006	30.6505357
50.4100911	30.6472910
50.3996638	30.6525406
50.4017979	30.6526823
50.3974977	30.5724562
50.3945265	30.5999811
50.3973796	30.6147212
50.3989474	30.6157454
50.3947303	30.6166563
50.3954208	30.6160618
50.4630422	30.4500443
50.4213468	30.5216487
50.4279629	30.5117343
50.4912339	30.7405365
50.4700230	30.6638511
50.4596862	30.4254142
50.4252308	30.4599882
50.4054032	30.5227625
50.4481141	30.4821746
50.4485165	30.4823435
50.4316361	30.4558130
50.4724606	30.6307903
50.5201342	30.4531388
50.4880939	30.4776337
50.4885552	30.4750342
50.5071382	30.4821835
50.5071005	30.4852765
50.4530144	30.6004412
50.4886291	30.5288218
50.4882803	30.5235872
50.4869243	30.4742793
50.4861985	30.4727508
50.4237786	30.5695116
50.4563413	30.3723579
50.4438966	30.5692006
50.4427261	30.5643781
50.4460734	30.5764676
50.4482659	30.5843787
50.4888267	30.4837413
50.4885244	30.4816730
50.4889372	30.4860477
50.4887169	30.4837652
50.4510047	30.4880044
50.4575286	30.4862543
50.4587449	30.4865158
50.4003295	30.5629572
50.3990283	30.5597783
50.4024851	30.5630267
50.4007924	30.5606990
50.4234715	30.5665787
50.4540837	30.6054604
50.4534388	30.6032533
50.4535087	30.6031956
50.4001483	30.5594428
50.4029358	30.5640645
50.3994710	30.5615638
50.4021532	30.5517905
50.4014133	30.5518120
50.4417549	30.5130004
50.4422497	30.5132050
50.4417909	30.5125800
50.4428197	30.5140787
50.4416471	30.5137440
50.3413998	30.5281283
50.3402939	30.5410983
50.3415581	30.5421234
50.3414937	30.5525403
50.3407491	30.5444340
50.3422656	30.5515042
50.3395573	30.5546855
50.3420139	30.5298535
50.3419886	30.5337180
50.4426080	30.5133548
50.4566531	30.3581651
50.4559316	30.3556027
50.4562013	30.3578958
50.4546994	30.3581588
50.4546237	30.3558055
50.4542304	30.3555158
50.4537990	30.3574430
50.4552742	30.3543045
50.4554457	30.3569331
50.4552989	30.3569692
50.4502121	30.2816428
50.4130746	30.3827205
50.4140992	30.3809833
50.4184894	30.3740550
50.4200500	30.3714977
50.4333027	30.3605028
50.4025236	30.4039835
50.4288119	30.3634479
50.4318042	30.3619151
50.4201004	30.3719731
50.4077304	30.3934867
50.4590128	30.3563402
50.4617762	30.3561434
50.5174609	30.3815774
50.4583882	30.4010622
50.3995912	30.5637270
50.3415703	30.5452323
50.3417419	30.5471078
50.3415988	30.5434641
50.3417119	30.5454314
50.3424447	30.5535653
50.3420395	30.5503934
50.3423360	30.5535959
50.5241136	30.4370087
50.5228900	30.4216798
50.4347655	30.5027800
50.4396042	30.5237600
50.4403593	30.5231772
50.4393546	30.5245649
50.4200096	30.5476834
50.4386004	30.5252017
50.4384797	30.5250419
50.4408617	30.5226060
50.4954683	30.5748149
50.4945257	30.5754226
50.5056560	30.5839965
50.5060395	30.5843294
50.5053016	30.5840842
50.5025778	30.5872095
50.4959872	30.5762308
50.4384596	30.6236084
50.4399833	30.6257793
50.4390380	30.6172722
50.4404531	30.6244601
50.4380708	30.6254871
50.4433962	30.5044431
50.4423951	30.5024917
50.4443474	30.5061969
50.3987016	30.4201675
50.3965443	30.4283963
50.4032679	30.4251093
50.3960414	30.4147750
50.5055059	30.4469266
50.4023545	30.6811743
50.4384639	30.6247928
50.4405299	30.6244040
50.4408954	30.6241590
50.4351600	30.6330022
50.4665058	30.6539801
50.4677515	30.6552792
50.4346332	30.5308867
50.4045780	30.6222188
50.4663554	30.6158947
50.4587523	30.3960635
50.4321309	30.5433729
50.4338633	30.5373719
50.4493709	30.5750339
50.4554194	30.5784703
50.4538376	30.5759478
50.4563833	30.5767774
50.4496766	30.5734526
50.4559881	30.5740385
50.4541362	30.5740859
50.4548311	30.5724527
50.4357165	30.5403723
50.5020380	30.4321908
50.4424216	30.5358388
50.4879957	30.4761380
50.4600263	30.6092295
50.4599002	30.6094584
50.4920063	30.5215944
50.4617853	30.6085375
50.4917261	30.5155620
50.4928756	30.5135639
50.4918582	30.5147527
50.4938731	30.5136355
50.4366604	30.5375791
50.4365450	30.5389590
50.4372731	30.5376495
50.4602940	30.6109223
50.4947202	30.5175030
50.4930506	30.5199225
50.4567710	30.6122754
50.4578329	30.6111429
50.4601098	30.6086896
50.4954628	30.5152806
50.4590593	30.6139204
50.4943085	30.5140379
50.4954122	30.5189835
50.4958086	30.5084937
50.4948830	30.5074776
50.4612185	30.6117603
50.4517127	30.6155995
50.4520613	30.6132266
50.4524747	30.6147297
50.4528660	30.6161427
50.4513495	30.6171972
50.4509510	30.6157470
50.4505317	30.6142311
50.4520081	30.6163056
50.4589605	30.6089243
50.4588677	30.6090454
50.4593271	30.6107090
50.4170192	30.5339757
50.4623605	30.6090241
50.4623608	30.6085266
50.4629237	30.6083935
50.4635112	30.6084313
50.4597552	30.6134656
50.4366124	30.5326259
50.4436270	30.5378047
50.4424846	30.5254587
50.4198555	30.5430957
50.4195550	30.5435817
50.4771039	30.4954351
50.5121948	30.5009301
50.5121581	30.5042263
50.4615817	30.6113292
50.4429221	30.5218617
50.4338121	30.5340359
50.4342110	30.5342154
50.4168112	30.5500646
50.4525991	30.5247672
50.4176267	30.5514386
50.4169504	30.5514820
50.4165091	30.5495437
50.4164053	30.5502339
50.4162053	30.5513883
50.4175559	30.5507077
50.4183310	30.5498122
50.4179235	30.5513084
50.4174998	30.5524087
50.4175006	30.5530810
50.4162975	30.5497250
50.4168042	30.5492931
50.4179535	30.5500830
50.4172117	30.5521370
50.4491112	30.4631286
50.4478529	30.4584463
50.4537549	30.6156994
50.4483264	30.4627471
50.4535290	30.6116124
50.4492443	30.4486003
50.4189113	30.5280719
50.4176348	30.5361946
50.5198575	30.5005035
50.5206829	30.5006865
50.5219916	30.5038523
50.5204290	30.5008703
50.5206831	30.5053318
50.5015607	30.4304444
50.5000875	30.4314680
50.5058791	30.4497502
50.5134038	30.4231919
50.5074691	30.4213062
50.5046447	30.4385652
50.5109684	30.4278222
50.5114406	30.4270117
50.5110379	30.4281809
50.5093059	30.4247648
50.5104341	30.4289784
50.5110851	30.4295208
50.5125941	30.4231677
50.5125506	30.4245662
50.5127643	30.4236263
50.5155503	30.4208851
50.5104539	30.4097486
50.5153395	30.4192890
50.4522858	30.4503285
50.4535058	30.4499033
50.4524857	30.4525587
50.4522919	30.4517499
50.4501692	30.6140336
50.4486387	30.6148915
50.4358034	30.5430716
50.4354900	30.5431231
50.4353043	30.5433397
50.4513228	30.4509180
50.4476715	30.4483290
50.4600431	30.4802234
50.4585995	30.4709135
50.4490917	30.6155961
50.4486982	30.6160971
50.4498465	30.6179481
50.4505398	30.6182729
50.4913229	30.5070861
50.4488100	30.6184167
50.4492599	30.6186786
50.4499488	30.6188176
50.4501003	30.6186196
50.4508706	30.6177871
50.4508766	30.6171160
50.4910231	30.5059689
50.4525880	30.6133413
50.4538326	30.6127358
50.4997064	30.5005201
50.4987438	30.5021556
50.4994675	30.5021392
50.5013245	30.5015172
50.4914019	30.5079464
50.4955985	30.5096428
50.4952740	30.5100508
50.4941726	30.5028350
50.4519013	30.5294469
50.4534846	30.5317703
50.4528005	30.5320427
